Sensor_number,X,Y,Z,Year,Month,Day,Hour,Minute,Second,Temperature,Timestamp
16,2024,2,17,3,0,0,2024-02-17 03:00:00,3,3,0,27.25
16,2024,2,17,3,30,0,2024-02-17 03:30:00,3,3,0,27.625
16,2024,2,17,4,0,0,2024-02-17 04:00:00,3,3,0,28.0
16,2024,2,17,4,30,0,2024-02-17 04:30:00,3,3,0,28.375
16,2024,2,17,5,0,0,2024-02-17 05:00:00,3,3,0,28.75
16,2024,2,17,5,30,0,2024-02-17 05:30:00,3,3,0,29.125
16,2024,2,17,6,0,0,2024-02-17 06:00:00,3,3,0,29.5
16,2024,2,17,6,30,0,2024-02-17 06:30:00,3,3,0,29.875
16,2024,2,17,7,0,0,2024-02-17 07:00:00,3,3,0,30.25
16,2024,2,17,7,30,0,2024-02-17 07:30:00,3,3,0,30.625
16,2024,2,17,8,0,0,2024-02-17 08:00:00,3,3,0,74.0
16,2024,2,17,8,30,0,2024-02-17 08:30:00,3,3,0,76.75
16,2024,2,17,9,0,0,2024-02-17 09:00:00,3,3,0,79.5
16,2024,2,17,9,30,0,2024-02-17 09:30:00,3,3,0,82.25
16,2024,2,17,10,0,0,2024-02-17 10:00:00,3,3,0,85.0
16,2024,2,17,10,30,0,2024-02-17 10:30:00,3,3,0,87.75
16,2024,2,17,11,0,0,2024-02-17 11:00:00,3,3,0,90.5
16,2024,2,17,11,30,0,2024-02-17 11:30:00,3,3,0,93.25
16,2024,2,17,12,0,0,2024-02-17 12:00:00,3,3,0,36.0
16,2024,2,17,12,30,0,2024-02-17 12:30:00,3,3,0,35.333333333333336
16,2024,2,17,13,0,0,2024-02-17 13:00:00,3,3,0,34.66666666666667
16,2024,2,17,13,30,0,2024-02-17 13:30:00,3,3,0,34.0
16,2024,2,17,14,0,0,2024-02-17 14:00:00,3,3,0,33.333333333333336
16,2024,2,17,14,30,0,2024-02-17 14:30:00,3,3,0,32.66666666666667
16,2024,2,17,15,0,0,2024-02-17 15:00:00,3,3,0,32.0
16,2024,2,17,15,30,0,2024-02-17 15:30:00,3,3,0,31.333333333333336
16,2024,2,17,16,0,0,2024-02-17 16:00:00,3,3,0,30.666666666666668
16,2024,2,17,16,30,0,2024-02-17 16:30:00,3,3,0,30.0
16,2024,2,17,17,0,0,2024-02-17 17:00:00,3,3,0,29.333333333333336
16,2024,2,17,17,30,0,2024-02-17 17:30:00,3,3,0,28.666666666666668
16,2024,2,17,18,0,0,2024-02-17 18:00:00,3,3,0,28.0
16,2024,2,17,18,30,0,2024-02-17 18:30:00,3,3,0,27.333333333333336
16,2024,2,17,19,0,0,2024-02-17 19:00:00,3,3,0,26.666666666666668
16,2024,2,17,19,30,0,2024-02-17 19:30:00,3,3,0,26.0
16,2024,2,17,20,0,0,2024-02-17 20:00:00,3,3,0,25.333333333333336
16,2024,2,17,20,30,0,2024-02-17 20:30:00,3,3,0,24.666666666666668
16,2024,2,17,21,0,0,2024-02-17 21:00:00,3,3,0,24.0
16,2024,2,17,21,30,0,2024-02-17 21:30:00,3,3,0,23.333333333333336
16,2024,2,17,22,0,0,2024-02-17 22:00:00,3,3,0,22.666666666666668
16,2024,2,17,22,30,0,2024-02-17 22:30:00,3,3,0,22.0
16,2024,2,17,23,0,0,2024-02-17 23:00:00,3,3,0,21.333333333333336
16,2024,2,17,23,30,0,2024-02-17 23:30:00,3,3,0,20.666666666666668
16,2024,2,18,0,0,0,2024-02-18 00:00:00,3,3,0,25.0
16,2024,2,18,0,30,0,2024-02-18 00:30:00,3,3,0,25.4375
16,2024,2,18,1,0,0,2024-02-18 01:00:00,3,3,0,25.875
16,2024,2,18,1,30,0,2024-02-18 01:30:00,3,3,0,26.3125
16,2024,2,18,2,0,0,2024-02-18 02:00:00,3,3,0,26.75
16,2024,2,18,2,30,0,2024-02-18 02:30:00,3,3,0,27.1875
16,2024,2,18,3,0,0,2024-02-18 03:00:00,3,3,0,27.625
16,2024,2,18,3,30,0,2024-02-18 03:30:00,3,3,0,28.0625
16,2024,2,18,4,0,0,2024-02-18 04:00:00,3,3,0,28.5
16,2024,2,18,4,30,0,2024-02-18 04:30:00,3,3,0,28.9375
16,2024,2,18,5,0,0,2024-02-18 05:00:00,3,3,0,29.375
16,2024,2,18,5,30,0,2024-02-18 05:30:00,3,3,0,29.8125
16,2024,2,18,6,0,0,2024-02-18 06:00:00,3,3,0,30.25
16,2024,2,18,6,30,0,2024-02-18 06:30:00,3,3,0,30.6875
16,2024,2,18,7,0,0,2024-02-18 07:00:00,3,3,0,31.125
16,2024,2,18,7,30,0,2024-02-18 07:30:00,3,3,0,31.5625
16,2024,2,18,8,0,0,2024-02-18 08:00:00,3,3,0,79.0
16,2024,2,18,8,30,0,2024-02-18 08:30:00,3,3,0,82.0
16,2024,2,18,9,0,0,2024-02-18 09:00:00,3,3,0,85.0
16,2024,2,18,9,30,0,2024-02-18 09:30:00,3,3,0,88.0
16,2024,2,18,10,0,0,2024-02-18 10:00:00,3,3,0,91.0
16,2024,2,18,10,30,0,2024-02-18 10:30:00,3,3,0,94.0
16,2024,2,18,11,0,0,2024-02-18 11:00:00,3,3,0,97.0
16,2024,2,18,11,30,0,2024-02-18 11:30:00,3,3,0,100.0
16,2024,2,18,12,0,0,2024-02-18 12:00:00,3,3,0,37.0
16,2024,2,18,12,30,0,2024-02-18 12:30:00,3,3,0,36.25
16,2024,2,18,13,0,0,2024-02-18 13:00:00,3,3,0,35.5
16,2024,2,18,13,30,0,2024-02-18 13:30:00,3,3,0,34.75
16,2024,2,18,14,0,0,2024-02-18 14:00:00,3,3,0,34.0
16,2024,2,18,14,30,0,2024-02-18 14:30:00,3,3,0,33.25
16,2024,2,18,15,0,0,2024-02-18 15:00:00,3,3,0,32.5
16,2024,2,18,15,30,0,2024-02-18 15:30:00,3,3,0,31.75
16,2024,2,18,16,0,0,2024-02-18 16:00:00,3,3,0,31.0
16,2024,2,18,16,30,0,2024-02-18 16:30:00,3,3,0,30.25
16,2024,2,18,17,0,0,2024-02-18 17:00:00,3,3,0,29.5
16,2024,2,18,17,30,0,2024-02-18 17:30:00,3,3,0,28.75
16,2024,2,18,18,0,0,2024-02-18 18:00:00,3,3,0,28.0
16,2024,2,18,18,30,0,2024-02-18 18:30:00,3,3,0,27.25
16,2024,2,18,19,0,0,2024-02-18 19:00:00,3,3,0,26.5
16,2024,2,18,19,30,0,2024-02-18 19:30:00,3,3,0,25.75
16,2024,2,18,20,0,0,2024-02-18 20:00:00,3,3,0,25.0
16,2024,2,18,20,30,0,2024-02-18 20:30:00,3,3,0,24.25
16,2024,2,18,21,0,0,2024-02-18 21:00:00,3,3,0,23.5
16,2024,2,18,21,30,0,2024-02-18 21:30:00,3,3,0,22.75
16,2024,2,18,22,0,0,2024-02-18 22:00:00,3,3,0,22.0
16,2024,2,18,22,30,0,2024-02-18 22:30:00,3,3,0,21.25
16,2024,2,18,23,0,0,2024-02-18 23:00:00,3,3,0,20.5
16,2024,2,18,23,30,0,2024-02-18 23:30:00,3,3,0,19.75
16,2024,2,19,0,0,0,2024-02-19 00:00:00,3,3,0,25.0
16,2024,2,19,0,30,0,2024-02-19 00:30:00,3,3,0,25.5625
16,2024,2,19,1,0,0,2024-02-19 01:00:00,3,3,0,26.125
16,2024,2,19,1,30,0,2024-02-19 01:30:00,3,3,0,26.6875
16,2024,2,19,2,0,0,2024-02-19 02:00:00,3,3,0,27.25
16,2024,2,19,2,30,0,2024-02-19 02:30:00,3,3,0,27.8125
16,2024,2,19,3,0,0,2024-02-19 03:00:00,3,3,0,28.375
16,2024,2,19,3,30,0,2024-02-19 03:30:00,3,3,0,28.9375
16,2024,2,19,4,0,0,2024-02-19 04:00:00,3,3,0,29.5
16,2024,2,19,4,30,0,2024-02-19 04:30:00,3,3,0,30.0625
16,2024,2,19,5,0,0,2024-02-19 05:00:00,3,3,0,30.625
16,2024,2,19,5,30,0,2024-02-19 05:30:00,3,3,0,31.1875
16,2024,2,19,6,0,0,2024-02-19 06:00:00,3,3,0,31.75
16,2024,2,19,6,30,0,2024-02-19 06:30:00,3,3,0,32.3125
16,2024,2,19,7,0,0,2024-02-19 07:00:00,3,3,0,32.875
16,2024,2,19,7,30,0,2024-02-19 07:30:00,3,3,0,33.4375
16,2024,2,19,8,0,0,2024-02-19 08:00:00,3,3,0,86.0
16,2024,2,19,8,30,0,2024-02-19 08:30:00,3,3,0,89.25
16,2024,2,19,9,0,0,2024-02-19 09:00:00,3,3,0,92.5
16,2024,2,19,9,30,0,2024-02-19 09:30:00,3,3,0,95.75
16,2024,2,19,10,0,0,2024-02-19 10:00:00,3,3,0,99.0
16,2024,2,19,10,30,0,2024-02-19 10:30:00,3,3,0,102.25
16,2024,2,19,11,0,0,2024-02-19 11:00:00,3,3,0,105.5
16,2024,2,19,11,30,0,2024-02-19 11:30:00,3,3,0,108.75
16,2024,2,19,12,0,0,2024-02-19 12:00:00,3,3,0,41.0
16,2024,2,19,12,30,0,2024-02-19 12:30:00,3,3,0,40.25
16,2024,2,19,13,0,0,2024-02-19 13:00:00,3,3,0,39.5
16,2024,2,19,13,30,0,2024-02-19 13:30:00,3,3,0,38.75
16,2024,2,19,14,0,0,2024-02-19 14:00:00,3,3,0,38.0
16,2024,2,19,14,30,0,2024-02-19 14:30:00,3,3,0,37.25
16,2024,2,19,15,0,0,2024-02-19 15:00:00,3,3,0,36.5
16,2024,2,19,15,30,0,2024-02-19 15:30:00,3,3,0,35.75
16,2024,2,19,16,0,0,2024-02-19 16:00:00,3,3,0,35.0
16,2024,2,19,16,30,0,2024-02-19 16:30:00,3,3,0,34.25
16,2024,2,19,17,0,0,2024-02-19 17:00:00,3,3,0,33.5
16,2024,2,19,17,30,0,2024-02-19 17:30:00,3,3,0,32.75
16,2024,2,19,18,0,0,2024-02-19 18:00:00,3,3,0,32.0
16,2024,2,19,18,30,0,2024-02-19 18:30:00,3,3,0,31.25
16,2024,2,19,19,0,0,2024-02-19 19:00:00,3,3,0,30.5
16,2024,2,19,19,30,0,2024-02-19 19:30:00,3,3,0,29.75
16,2024,2,19,20,0,0,2024-02-19 20:00:00,3,3,0,29.0
16,2024,2,19,20,30,0,2024-02-19 20:30:00,3,3,0,28.25
16,2024,2,19,21,0,0,2024-02-19 21:00:00,3,3,0,27.5
16,2024,2,19,21,30,0,2024-02-19 21:30:00,3,3,0,26.75
16,2024,2,19,22,0,0,2024-02-19 22:00:00,3,3,0,26.0
16,2024,2,19,22,30,0,2024-02-19 22:30:00,3,3,0,25.25
16,2024,2,19,23,0,0,2024-02-19 23:00:00,3,3,0,24.5
16,2024,2,19,23,30,0,2024-02-19 23:30:00,3,3,0,23.75
17,2024,2,15,0,0,0,2024-02-15 00:00:00,0,4,1,9.0
17,2024,2,15,0,30,0,2024-02-15 00:30:00,0,4,1,10.125
17,2024,2,15,1,0,0,2024-02-15 01:00:00,0,4,1,11.25
17,2024,2,15,1,30,0,2024-02-15 01:30:00,0,4,1,12.375
17,2024,2,15,2,0,0,2024-02-15 02:00:00,0,4,1,13.5
17,2024,2,15,2,30,0,2024-02-15 02:30:00,0,4,1,14.625
17,2024,2,15,3,0,0,2024-02-15 03:00:00,0,4,1,15.75
17,2024,2,15,3,30,0,2024-02-15 03:30:00,0,4,1,16.875
17,2024,2,15,4,0,0,2024-02-15 04:00:00,0,4,1,18.0
17,2024,2,15,4,30,0,2024-02-15 04:30:00,0,4,1,19.125
17,2024,2,15,5,0,0,2024-02-15 05:00:00,0,4,1,20.25
17,2024,2,15,5,30,0,2024-02-15 05:30:00,0,4,1,21.375
17,2024,2,15,6,0,0,2024-02-15 06:00:00,0,4,1,22.5
17,2024,2,15,6,30,0,2024-02-15 06:30:00,0,4,1,23.625
17,2024,2,15,7,0,0,2024-02-15 07:00:00,0,4,1,24.75
17,2024,2,15,7,30,0,2024-02-15 07:30:00,0,4,1,25.875
17,2024,2,15,8,0,0,2024-02-15 08:00:00,0,4,1,50.0
17,2024,2,15,8,30,0,2024-02-15 08:30:00,0,4,1,51.375
17,2024,2,15,9,0,0,2024-02-15 09:00:00,0,4,1,52.75
17,2024,2,15,9,30,0,2024-02-15 09:30:00,0,4,1,54.125
17,2024,2,15,10,0,0,2024-02-15 10:00:00,0,4,1,55.5
17,2024,2,15,10,30,0,2024-02-15 10:30:00,0,4,1,56.875
17,2024,2,15,11,0,0,2024-02-15 11:00:00,0,4,1,58.25
17,2024,2,15,11,30,0,2024-02-15 11:30:00,0,4,1,59.625
17,2024,2,15,12,0,0,2024-02-15 12:00:00,0,4,1,12.0
17,2024,2,15,12,30,0,2024-02-15 12:30:00,0,4,1,10.875
17,2024,2,15,13,0,0,2024-02-15 13:00:00,0,4,1,9.75
17,2024,2,15,13,30,0,2024-02-15 13:30:00,0,4,1,8.625
17,2024,2,15,14,0,0,2024-02-15 14:00:00,0,4,1,7.5
17,2024,2,15,14,30,0,2024-02-15 14:30:00,0,4,1,6.375
17,2024,2,15,15,0,0,2024-02-15 15:00:00,0,4,1,5.25
17,2024,2,15,15,30,0,2024-02-15 15:30:00,0,4,1,4.125
17,2024,2,15,16,0,0,2024-02-15 16:00:00,0,4,1,3.0
17,2024,2,15,16,30,0,2024-02-15 16:30:00,0,4,1,1.875
17,2024,2,15,17,0,0,2024-02-15 17:00:00,0,4,1,0.75
17,2024,2,15,17,30,0,2024-02-15 17:30:00,0,4,1,-0.375
17,2024,2,15,18,0,0,2024-02-15 18:00:00,0,4,1,-1.5
17,2024,2,15,18,30,0,2024-02-15 18:30:00,0,4,1,-2.625
17,2024,2,15,19,0,0,2024-02-15 19:00:00,0,4,1,-3.75
17,2024,2,15,19,30,0,2024-02-15 19:30:00,0,4,1,-4.875
17,2024,2,15,20,0,0,2024-02-15 20:00:00,0,4,1,-6.0
17,2024,2,15,20,30,0,2024-02-15 20:30:00,0,4,1,-7.125
17,2024,2,15,21,0,0,2024-02-15 21:00:00,0,4,1,-8.25
17,2024,2,15,21,30,0,2024-02-15 21:30:00,0,4,1,-9.375
17,2024,2,15,22,0,0,2024-02-15 22:00:00,0,4,1,-10.5
17,2024,2,15,22,30,0,2024-02-15 22:30:00,0,4,1,-11.625
17,2024,2,15,23,0,0,2024-02-15 23:00:00,0,4,1,-12.75
17,2024,2,15,23,30,0,2024-02-15 23:30:00,0,4,1,-13.875
17,2024,2,16,0,0,0,2024-02-16 00:00:00,0,4,1,25.0
17,2024,2,16,0,30,0,2024-02-16 00:30:00,0,4,1,25.3125
17,2024,2,16,1,0,0,2024-02-16 01:00:00,0,4,1,25.625
17,2024,2,16,1,30,0,2024-02-16 01:30:00,0,4,1,25.9375
17,2024,2,16,2,0,0,2024-02-16 02:00:00,0,4,1,26.25
17,2024,2,16,2,30,0,2024-02-16 02:30:00,0,4,1,26.5625
17,2024,2,16,3,0,0,2024-02-16 03:00:00,0,4,1,26.875
17,2024,2,16,3,30,0,2024-02-16 03:30:00,0,4,1,27.1875
17,2024,2,16,4,0,0,2024-02-16 04:00:00,0,4,1,27.5
17,2024,2,16,4,30,0,2024-02-16 04:30:00,0,4,1,27.8125
17,2024,2,16,5,0,0,2024-02-16 05:00:00,0,4,1,28.125
17,2024,2,16,5,30,0,2024-02-16 05:30:00,0,4,1,28.4375
17,2024,2,16,6,0,0,2024-02-16 06:00:00,0,4,1,28.75
17,2024,2,16,6,30,0,2024-02-16 06:30:00,0,4,1,29.0625
17,2024,2,16,7,0,0,2024-02-16 07:00:00,0,4,1,29.375
17,2024,2,16,7,30,0,2024-02-16 07:30:00,0,4,1,29.6875
17,2024,2,16,8,0,0,2024-02-16 08:00:00,0,4,1,79.0
17,2024,2,16,8,30,0,2024-02-16 08:30:00,0,4,1,82.125
17,2024,2,16,9,0,0,2024-02-16 09:00:00,0,4,1,85.25
17,2024,2,16,9,30,0,2024-02-16 09:30:00,0,4,1,88.375
17,2024,2,16,10,0,0,2024-02-16 10:00:00,0,4,1,91.5
17,2024,2,16,10,30,0,2024-02-16 10:30:00,0,4,1,94.625
17,2024,2,16,11,0,0,2024-02-16 11:00:00,0,4,1,97.75
17,2024,2,16,11,30,0,2024-02-16 11:30:00,0,4,1,100.875
17,2024,2,16,12,0,0,2024-02-16 12:00:00,0,4,1,34.0
17,2024,2,16,12,30,0,2024-02-16 12:30:00,0,4,1,33.166666666666664
17,2024,2,16,13,0,0,2024-02-16 13:00:00,0,4,1,32.33333333333333
17,2024,2,16,13,30,0,2024-02-16 13:30:00,0,4,1,31.5
17,2024,2,16,14,0,0,2024-02-16 14:00:00,0,4,1,30.666666666666664
17,2024,2,16,14,30,0,2024-02-16 14:30:00,0,4,1,29.833333333333332
17,2024,2,16,15,0,0,2024-02-16 15:00:00,0,4,1,29.0
17,2024,2,16,15,30,0,2024-02-16 15:30:00,0,4,1,28.166666666666664
17,2024,2,16,16,0,0,2024-02-16 16:00:00,0,4,1,27.333333333333332
17,2024,2,16,16,30,0,2024-02-16 16:30:00,0,4,1,26.5
17,2024,2,16,17,0,0,2024-02-16 17:00:00,0,4,1,25.666666666666664
17,2024,2,16,17,30,0,2024-02-16 17:30:00,0,4,1,24.833333333333332
17,2024,2,16,18,0,0,2024-02-16 18:00:00,0,4,1,24.0
17,2024,2,16,18,30,0,2024-02-16 18:30:00,0,4,1,23.166666666666664
17,2024,2,16,19,0,0,2024-02-16 19:00:00,0,4,1,22.333333333333332
17,2024,2,16,19,30,0,2024-02-16 19:30:00,0,4,1,21.5
17,2024,2,16,20,0,0,2024-02-16 20:00:00,0,4,1,20.666666666666664
17,2024,2,16,20,30,0,2024-02-16 20:30:00,0,4,1,19.83333333333333
17,2024,2,16,21,0,0,2024-02-16 21:00:00,0,4,1,19.0
17,2024,2,16,21,30,0,2024-02-16 21:30:00,0,4,1,18.166666666666664
17,2024,2,16,22,0,0,2024-02-16 22:00:00,0,4,1,17.33333333333333
17,2024,2,16,22,30,0,2024-02-16 22:30:00,0,4,1,16.5
17,2024,2,16,23,0,0,2024-02-16 23:00:00,0,4,1,15.666666666666664
17,2024,2,16,23,30,0,2024-02-16 23:30:00,0,4,1,14.833333333333329
17,2024,2,17,0,0,0,2024-02-17 00:00:00,0,4,1,25.0
17,2024,2,17,0,30,0,2024-02-17 00:30:00,0,4,1,25.375
17,2024,2,17,1,0,0,2024-02-17 01:00:00,0,4,1,25.75
17,2024,2,17,1,30,0,2024-02-17 01:30:00,0,4,1,26.125
17,2024,2,17,2,0,0,2024-02-17 02:00:00,0,4,1,26.5
17,2024,2,17,2,30,0,2024-02-17 02:30:00,0,4,1,26.875
17,2024,2,17,3,0,0,2024-02-17 03:00:00,0,4,1,27.25
17,2024,2,17,3,30,0,2024-02-17 03:30:00,0,4,1,27.625
17,2024,2,17,4,0,0,2024-02-17 04:00:00,0,4,1,28.0
17,2024,2,17,4,30,0,2024-02-17 04:30:00,0,4,1,28.375
17,2024,2,17,5,0,0,2024-02-17 05:00:00,0,4,1,28.75
17,2024,2,17,5,30,0,2024-02-17 05:30:00,0,4,1,29.125
17,2024,2,17,6,0,0,2024-02-17 06:00:00,0,4,1,29.5
17,2024,2,17,6,30,0,2024-02-17 06:30:00,0,4,1,29.875
17,2024,2,17,7,0,0,2024-02-17 07:00:00,0,4,1,30.25
17,2024,2,17,7,30,0,2024-02-17 07:30:00,0,4,1,30.625
17,2024,2,17,8,0,0,2024-02-17 08:00:00,0,4,1,74.0
17,2024,2,17,8,30,0,2024-02-17 08:30:00,0,4,1,76.75
17,2024,2,17,9,0,0,2024-02-17 09:00:00,0,4,1,79.5
17,2024,2,17,9,30,0,2024-02-17 09:30:00,0,4,1,82.25
17,2024,2,17,10,0,0,2024-02-17 10:00:00,0,4,1,85.0
17,2024,2,17,10,30,0,2024-02-17 10:30:00,0,4,1,87.75
17,2024,2,17,11,0,0,2024-02-17 11:00:00,0,4,1,90.5
17,2024,2,17,11,30,0,2024-02-17 11:30:00,0,4,1,93.25
17,2024,2,17,12,0,0,2024-02-17 12:00:00,0,4,1,36.0
17,2024,2,17,12,30,0,2024-02-17 12:30:00,0,4,1,35.333333333333336
17,2024,2,17,13,0,0,2024-02-17 13:00:00,0,4,1,34.66666666666667
17,2024,2,17,13,30,0,2024-02-17 13:30:00,0,4,1,34.0
17,2024,2,17,14,0,0,2024-02-17 14:00:00,0,4,1,33.333333333333336
17,2024,2,17,14,30,0,2024-02-17 14:30:00,0,4,1,32.66666666666667
17,2024,2,17,15,0,0,2024-02-17 15:00:00,0,4,1,32.0
17,2024,2,17,15,30,0,2024-02-17 15:30:00,0,4,1,31.333333333333336
17,2024,2,17,16,0,0,2024-02-17 16:00:00,0,4,1,30.666666666666668
17,2024,2,17,16,30,0,2024-02-17 16:30:00,0,4,1,30.0
17,2024,2,17,17,0,0,2024-02-17 17:00:00,0,4,1,29.333333333333336
17,2024,2,17,17,30,0,2024-02-17 17:30:00,0,4,1,28.666666666666668
17,2024,2,17,18,0,0,2024-02-17 18:00:00,0,4,1,28.0
17,2024,2,17,18,30,0,2024-02-17 18:30:00,0,4,1,27.333333333333336
17,2024,2,17,19,0,0,2024-02-17 19:00:00,0,4,1,26.666666666666668
17,2024,2,17,19,30,0,2024-02-17 19:30:00,0,4,1,26.0
17,2024,2,17,20,0,0,2024-02-17 20:00:00,0,4,1,25.333333333333336
17,2024,2,17,20,30,0,2024-02-17 20:30:00,0,4,1,24.666666666666668
17,2024,2,17,21,0,0,2024-02-17 21:00:00,0,4,1,24.0
17,2024,2,17,21,30,0,2024-02-17 21:30:00,0,4,1,23.333333333333336
17,2024,2,17,22,0,0,2024-02-17 22:00:00,0,4,1,22.666666666666668
17,2024,2,17,22,30,0,2024-02-17 22:30:00,0,4,1,22.0
17,2024,2,17,23,0,0,2024-02-17 23:00:00,0,4,1,21.333333333333336
17,2024,2,17,23,30,0,2024-02-17 23:30:00,0,4,1,20.666666666666668
17,2024,2,18,0,0,0,2024-02-18 00:00:00,0,4,1,25.0
17,2024,2,18,0,30,0,2024-02-18 00:30:00,0,4,1,25.4375
17,2024,2,18,1,0,0,2024-02-18 01:00:00,0,4,1,25.875
17,2024,2,18,1,30,0,2024-02-18 01:30:00,0,4,1,26.3125
17,2024,2,18,2,0,0,2024-02-18 02:00:00,0,4,1,26.75
17,2024,2,18,2,30,0,2024-02-18 02:30:00,0,4,1,27.1875
17,2024,2,18,3,0,0,2024-02-18 03:00:00,0,4,1,27.625
17,2024,2,18,3,30,0,2024-02-18 03:30:00,0,4,1,28.0625
17,2024,2,18,4,0,0,2024-02-18 04:00:00,0,4,1,28.5
17,2024,2,18,4,30,0,2024-02-18 04:30:00,0,4,1,28.9375
17,2024,2,18,5,0,0,2024-02-18 05:00:00,0,4,1,29.375
17,2024,2,18,5,30,0,2024-02-18 05:30:00,0,4,1,29.8125
17,2024,2,18,6,0,0,2024-02-18 06:00:00,0,4,1,30.25
17,2024,2,18,6,30,0,2024-02-18 06:30:00,0,4,1,30.6875
17,2024,2,18,7,0,0,2024-02-18 07:00:00,0,4,1,31.125
17,2024,2,18,7,30,0,2024-02-18 07:30:00,0,4,1,31.5625
17,2024,2,18,8,0,0,2024-02-18 08:00:00,0,4,1,79.0
17,2024,2,18,8,30,0,2024-02-18 08:30:00,0,4,1,82.0
17,2024,2,18,9,0,0,2024-02-18 09:00:00,0,4,1,85.0
17,2024,2,18,9,30,0,2024-02-18 09:30:00,0,4,1,88.0
17,2024,2,18,10,0,0,2024-02-18 10:00:00,0,4,1,91.0
17,2024,2,18,10,30,0,2024-02-18 10:30:00,0,4,1,94.0
17,2024,2,18,11,0,0,2024-02-18 11:00:00,0,4,1,97.0
17,2024,2,18,11,30,0,2024-02-18 11:30:00,0,4,1,100.0
17,2024,2,18,12,0,0,2024-02-18 12:00:00,0,4,1,37.0
17,2024,2,18,12,30,0,2024-02-18 12:30:00,0,4,1,36.25
17,2024,2,18,13,0,0,2024-02-18 13:00:00,0,4,1,35.5
17,2024,2,18,13,30,0,2024-02-18 13:30:00,0,4,1,34.75
17,2024,2,18,14,0,0,2024-02-18 14:00:00,0,4,1,34.0
17,2024,2,18,14,30,0,2024-02-18 14:30:00,0,4,1,33.25
17,2024,2,18,15,0,0,2024-02-18 15:00:00,0,4,1,32.5
17,2024,2,18,15,30,0,2024-02-18 15:30:00,0,4,1,31.75
17,2024,2,18,16,0,0,2024-02-18 16:00:00,0,4,1,31.0
17,2024,2,18,16,30,0,2024-02-18 16:30:00,0,4,1,30.25
17,2024,2,18,17,0,0,2024-02-18 17:00:00,0,4,1,29.5
17,2024,2,18,17,30,0,2024-02-18 17:30:00,0,4,1,28.75
17,2024,2,18,18,0,0,2024-02-18 18:00:00,0,4,1,28.0
17,2024,2,18,18,30,0,2024-02-18 18:30:00,0,4,1,27.25
17,2024,2,18,19,0,0,2024-02-18 19:00:00,0,4,1,26.5
17,2024,2,18,19,30,0,2024-02-18 19:30:00,0,4,1,25.75
17,2024,2,18,20,0,0,2024-02-18 20:00:00,0,4,1,25.0
17,2024,2,18,20,30,0,2024-02-18 20:30:00,0,4,1,24.25
17,2024,2,18,21,0,0,2024-02-18 21:00:00,0,4,1,23.5
17,2024,2,18,21,30,0,2024-02-18 21:30:00,0,4,1,22.75
17,2024,2,18,22,0,0,2024-02-18 22:00:00,0,4,1,22.0
17,2024,2,18,22,30,0,2024-02-18 22:30:00,0,4,1,21.25
17,2024,2,18,23,0,0,2024-02-18 23:00:00,0,4,1,20.5
17,2024,2,18,23,30,0,2024-02-18 23:30:00,0,4,1,19.75
17,2024,2,19,0,0,0,2024-02-19 00:00:00,0,4,1,25.0
17,2024,2,19,0,30,0,2024-02-19 00:30:00,0,4,1,25.5625
17,2024,2,19,1,0,0,2024-02-19 01:00:00,0,4,1,26.125
17,2024,2,19,1,30,0,2024-02-19 01:30:00,0,4,1,26.6875
17,2024,2,19,2,0,0,2024-02-19 02:00:00,0,4,1,27.25
17,2024,2,19,2,30,0,2024-02-19 02:30:00,0,4,1,27.8125
17,2024,2,19,3,0,0,2024-02-19 03:00:00,0,4,1,28.375
17,2024,2,19,3,30,0,2024-02-19 03:30:00,0,4,1,28.9375
17,2024,2,19,4,0,0,2024-02-19 04:00:00,0,4,1,29.5
17,2024,2,19,4,30,0,2024-02-19 04:30:00,0,4,1,30.0625
17,2024,2,19,5,0,0,2024-02-19 05:00:00,0,4,1,30.625
17,2024,2,19,5,30,0,2024-02-19 05:30:00,0,4,1,31.1875
17,2024,2,19,6,0,0,2024-02-19 06:00:00,0,4,1,31.75
17,2024,2,19,6,30,0,2024-02-19 06:30:00,0,4,1,32.3125
17,2024,2,19,7,0,0,2024-02-19 07:00:00,0,4,1,32.875
17,2024,2,19,7,30,0,2024-02-19 07:30:00,0,4,1,33.4375
17,2024,2,19,8,0,0,2024-02-19 08:00:00,0,4,1,86.0
17,2024,2,19,8,30,0,2024-02-19 08:30:00,0,4,1,89.25
17,2024,2,19,9,0,0,2024-02-19 09:00:00,0,4,1,92.5
17,2024,2,19,9,30,0,2024-02-19 09:30:00,0,4,1,95.75
17,2024,2,19,10,0,0,2024-02-19 10:00:00,0,4,1,99.0
17,2024,2,19,10,30,0,2024-02-19 10:30:00,0,4,1,102.25
17,2024,2,19,11,0,0,2024-02-19 11:00:00,0,4,1,105.5
17,2024,2,19,11,30,0,2024-02-19 11:30:00,0,4,1,108.75
17,2024,2,19,12,0,0,2024-02-19 12:00:00,0,4,1,41.0
17,2024,2,19,12,30,0,2024-02-19 12:30:00,0,4,1,40.25
17,2024,2,19,13,0,0,2024-02-19 13:00:00,0,4,1,39.5
17,2024,2,19,13,30,0,2024-02-19 13:30:00,0,4,1,38.75
17,2024,2,19,14,0,0,2024-02-19 14:00:00,0,4,1,38.0
17,2024,2,19,14,30,0,2024-02-19 14:30:00,0,4,1,37.25
